Year,Animal_Type,FSA,total,top1_breed,top1_cnt,top2_breed,top2_cnt,top3_breed,top3_cnt
2023,CAT,L0K,2,DOMESTIC LONGHAIR,1,DOMESTIC SHORTHAIR,1,null,null
2023,CAT,L3P,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2023,CAT,L3T,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2023,CAT,L3X,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2023,CAT,L3Y,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2023,CAT,L4A,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2023,CAT,L4B,1,DOMESTIC LONGHAIR,1,null,null,null,null
2023,CAT,L5A,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2023,CAT,L6X,1,PERSIAN,1,null,null,null,null
2023,CAT,M1B,209,DOMESTIC SHORTHAIR,152,DOMESTIC MEDIUMHAIR,24,DOMESTIC LONGHAIR,19
2023,CAT,M1C,188,DOMESTIC SHORTHAIR,151,DOMESTIC MEDIUMHAIR,17,DOMESTIC LONGHAIR,8
2023,CAT,M1E,363,DOMESTIC SHORTHAIR,277,DOMESTIC MEDIUMHAIR,39,DOMESTIC LONGHAIR,18
2023,CAT,M1G,137,DOMESTIC SHORTHAIR,88,DOMESTIC MEDIUMHAIR,14,DOMESTIC LONGHAIR,12
2023,CAT,M1H,82,DOMESTIC SHORTHAIR,55,DOMESTIC LONGHAIR,9,DOMESTIC MEDIUMHAIR,9
2023,CAT,M1J,161,DOMESTIC SHORTHAIR,121,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,10
2023,CAT,M1K,260,DOMESTIC SHORTHAIR,206,DOMESTIC MEDIUMHAIR,23,DOMESTIC LONGHAIR,17
2023,CAT,M1L,201,DOMESTIC SHORTHAIR,151,DOMESTIC LONGHAIR,17,DOMESTIC MEDIUMHAIR,12
2023,CAT,M1M,175,DOMESTIC SHORTHAIR,126,DOMESTIC MEDIUMHAIR,20,DOMESTIC LONGHAIR,9
2023,CAT,M1N,220,DOMESTIC SHORTHAIR,152,DOMESTIC MEDIUMHAIR,27,DOMESTIC LONGHAIR,25
2023,CAT,M1P,199,DOMESTIC SHORTHAIR,150,DOMESTIC LONGHAIR,12,DOMESTIC MEDIUMHAIR,12
2023,CAT,M1R,135,DOMESTIC SHORTHAIR,89,DOMESTIC LONGHAIR,15,DOMESTIC MEDIUMHAIR,12
2023,CAT,M1S,150,DOMESTIC SHORTHAIR,109,DOMESTIC MEDIUMHAIR,14,DOMESTIC LONGHAIR,9
2023,CAT,M1T,153,DOMESTIC SHORTHAIR,113,DOMESTIC MEDIUMHAIR,14,DOMESTIC LONGHAIR,8
2023,CAT,M1V,148,DOMESTIC SHORTHAIR,110,DOMESTIC LONGHAIR,14,DOMESTIC MEDIUMHAIR,13
2023,CAT,M1W,161,DOMESTIC SHORTHAIR,117,DOMESTIC MEDIUMHAIR,17,DOMESTIC LONGHAIR,13
2023,CAT,M1X,18,DOMESTIC SHORTHAIR,16,DOMESTIC MEDIUMHAIR,1,SCOTTISH FOLD,1
2023,CAT,M2H,139,DOMESTIC SHORTHAIR,106,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,7
2023,CAT,M2J,275,DOMESTIC SHORTHAIR,205,DOMESTIC MEDIUMHAIR,30,DOMESTIC LONGHAIR,9
2023,CAT,M2K,110,DOMESTIC SHORTHAIR,69,DOMESTIC LONGHAIR,8,DOMESTIC MEDIUMHAIR,8
2023,CAT,M2L,50,DOMESTIC SHORTHAIR,37,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,4
2023,CAT,M2M,127,DOMESTIC SHORTHAIR,78,DOMESTIC MEDIUMHAIR,16,DOMESTIC LONGHAIR,10
2023,CAT,M2N,404,DOMESTIC SHORTHAIR,289,DOMESTIC MEDIUMHAIR,32,DOMESTIC LONGHAIR,31
2023,CAT,M2P,39,DOMESTIC SHORTHAIR,26,DOMESTIC LONGHAIR,6,DOMESTIC MEDIUMHAIR,5
2023,CAT,M2R,168,DOMESTIC SHORTHAIR,119,DOMESTIC MEDIUMHAIR,21,DOMESTIC LONGHAIR,11
2023,CAT,M3A,200,DOMESTIC SHORTHAIR,153,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,9
2023,CAT,M3B,76,DOMESTIC SHORTHAIR,48,DOMESTIC LONGHAIR,10,DOMESTIC MEDIUMHAIR,5
2023,CAT,M3C,187,DOMESTIC SHORTHAIR,151,DOMESTIC MEDIUMHAIR,17,AMERICAN SHORTHAIR,4
2023,CAT,M3H,196,DOMESTIC SHORTHAIR,134,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,14
2023,CAT,M3J,131,DOMESTIC SHORTHAIR,92,DOMESTIC MEDIUMHAIR,17,DOMESTIC LONGHAIR,9
2023,CAT,M3K,47,DOMESTIC SHORTHAIR,36,DOMESTIC MEDIUMHAIR,4,SIAMESE,3
2023,CAT,M3L,53,DOMESTIC SHORTHAIR,42,DOMESTIC LONGHAIR,4,DOMESTIC MEDIUMHAIR,2
2023,CAT,M3M,108,DOMESTIC SHORTHAIR,85,DOMESTIC MEDIUMHAIR,9,BENGAL,4
2023,CAT,M3N,176,DOMESTIC SHORTHAIR,137,DOMESTIC LONGHAIR,15,DOMESTIC MEDIUMHAIR,13
2023,CAT,M4A,94,DOMESTIC SHORTHAIR,65,DOMESTIC LONGHAIR,13,DOMESTIC MEDIUMHAIR,8
2023,CAT,M4B,176,DOMESTIC SHORTHAIR,132,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,11
2023,CAT,M4C,452,DOMESTIC SHORTHAIR,346,DOMESTIC MEDIUMHAIR,40,DOMESTIC LONGHAIR,30
2023,CAT,M4E,287,DOMESTIC SHORTHAIR,220,DOMESTIC MEDIUMHAIR,25,DOMESTIC LONGHAIR,20
2023,CAT,M4G,135,DOMESTIC SHORTHAIR,108,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,5
2023,CAT,M4H,62,DOMESTIC SHORTHAIR,48,DOMESTIC MEDIUMHAIR,4,BENGAL,2
2023,CAT,M4J,374,DOMESTIC SHORTHAIR,289,DOMESTIC MEDIUMHAIR,42,DOMESTIC LONGHAIR,16
2023,CAT,M4K,274,DOMESTIC SHORTHAIR,201,DOMESTIC MEDIUMHAIR,30,DOMESTIC LONGHAIR,10
2023,CAT,M4L,300,DOMESTIC SHORTHAIR,224,DOMESTIC MEDIUMHAIR,32,DOMESTIC LONGHAIR,18
2023,CAT,M4M,204,DOMESTIC SHORTHAIR,146,DOMESTIC MEDIUMHAIR,28,DOMESTIC LONGHAIR,18
2023,CAT,M4N,94,DOMESTIC SHORTHAIR,72,DOMESTIC LONGHAIR,9,DOMESTIC MEDIUMHAIR,6
2023,CAT,M4P,213,DOMESTIC SHORTHAIR,157,DOMESTIC MEDIUMHAIR,25,DOMESTIC LONGHAIR,18
2023,CAT,M4R,84,DOMESTIC SHORTHAIR,59,DOMESTIC MEDIUMHAIR,13,DOMESTIC LONGHAIR,7
2023,CAT,M4S,289,DOMESTIC SHORTHAIR,217,DOMESTIC MEDIUMHAIR,24,DOMESTIC LONGHAIR,14
2023,CAT,M4T,85,DOMESTIC SHORTHAIR,58,DOMESTIC LONGHAIR,12,DOMESTIC MEDIUMHAIR,5
2023,CAT,M4V,124,DOMESTIC SHORTHAIR,91,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,7
2023,CAT,M4W,102,DOMESTIC SHORTHAIR,71,DOMESTIC MEDIUMHAIR,12,PERSIAN,4
2023,CAT,M4X,157,DOMESTIC SHORTHAIR,110,DOMESTIC MEDIUMHAIR,19,DOMESTIC LONGHAIR,6
2023,CAT,M4Y,303,DOMESTIC SHORTHAIR,213,DOMESTIC MEDIUMHAIR,34,DOMESTIC LONGHAIR,20
2023,CAT,M5A,357,DOMESTIC SHORTHAIR,247,DOMESTIC MEDIUMHAIR,33,DOMESTIC LONGHAIR,31
2023,CAT,M5B,127,DOMESTIC SHORTHAIR,90,DOMESTIC MEDIUMHAIR,11,DOMESTIC LONGHAIR,8
2023,CAT,M5C,24,DOMESTIC SHORTHAIR,15,DOMESTIC MEDIUMHAIR,5,DOMESTIC LONGHAIR,2
2023,CAT,M5E,69,DOMESTIC SHORTHAIR,49,DOMESTIC MEDIUMHAIR,7,BENGAL,4
2023,CAT,M5G,77,DOMESTIC SHORTHAIR,51,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,6
2023,CAT,M5H,27,DOMESTIC SHORTHAIR,16,DOMESTIC LONGHAIR,4,BRITISH SHORTHAIR,2
2023,CAT,M5J,85,DOMESTIC SHORTHAIR,62,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,5
2023,CAT,M5M,190,DOMESTIC SHORTHAIR,130,DOMESTIC MEDIUMHAIR,22,DOMESTIC LONGHAIR,9
2023,CAT,M5N,77,DOMESTIC SHORTHAIR,50,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,5
2023,CAT,M5P,146,DOMESTIC SHORTHAIR,99,DOMESTIC LONGHAIR,16,DOMESTIC MEDIUMHAIR,16
2023,CAT,M5R,213,DOMESTIC SHORTHAIR,159,DOMESTIC MEDIUMHAIR,23,DOMESTIC LONGHAIR,14
2023,CAT,M5S,112,DOMESTIC SHORTHAIR,81,DOMESTIC MEDIUMHAIR,8,MAINE COON,7
2023,CAT,M5T,120,DOMESTIC SHORTHAIR,79,DOMESTIC LONGHAIR,10,DOMESTIC MEDIUMHAIR,9
2023,CAT,M5V,373,DOMESTIC SHORTHAIR,260,DOMESTIC MEDIUMHAIR,45,DOMESTIC LONGHAIR,30
2023,CAT,M6A,112,DOMESTIC SHORTHAIR,95,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,5
2023,CAT,M6B,146,DOMESTIC SHORTHAIR,114,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,6
2023,CAT,M6C,188,DOMESTIC SHORTHAIR,124,DOMESTIC MEDIUMHAIR,23,DOMESTIC LONGHAIR,11
2023,CAT,M6E,294,DOMESTIC SHORTHAIR,216,DOMESTIC MEDIUMHAIR,36,DOMESTIC LONGHAIR,22
2023,CAT,M6G,312,DOMESTIC SHORTHAIR,229,DOMESTIC MEDIUMHAIR,36,DOMESTIC LONGHAIR,23
2023,CAT,M6H,454,DOMESTIC SHORTHAIR,356,DOMESTIC MEDIUMHAIR,43,DOMESTIC LONGHAIR,26
2023,CAT,M6J,324,DOMESTIC SHORTHAIR,247,DOMESTIC MEDIUMHAIR,29,DOMESTIC LONGHAIR,19
2023,CAT,M6K,432,DOMESTIC SHORTHAIR,321,DOMESTIC MEDIUMHAIR,55,DOMESTIC LONGHAIR,17
2023,CAT,M6L,72,DOMESTIC SHORTHAIR,50,DOMESTIC MEDIUMHAIR,6,DOMESTIC LONGHAIR,5
2023,CAT,M6M,211,DOMESTIC SHORTHAIR,160,DOMESTIC MEDIUMHAIR,20,DOMESTIC LONGHAIR,13
2023,CAT,M6N,312,DOMESTIC SHORTHAIR,250,DOMESTIC MEDIUMHAIR,34,SIAMESE,11
2023,CAT,M6P,505,DOMESTIC SHORTHAIR,396,DOMESTIC MEDIUMHAIR,43,DOMESTIC LONGHAIR,32
2023,CAT,M6R,260,DOMESTIC SHORTHAIR,206,DOMESTIC MEDIUMHAIR,21,DOMESTIC LONGHAIR,17
2023,CAT,M6S,369,DOMESTIC SHORTHAIR,288,DOMESTIC MEDIUMHAIR,37,DOMESTIC LONGHAIR,23
2023,CAT,M8V,357,DOMESTIC SHORTHAIR,260,DOMESTIC MEDIUMHAIR,37,DOMESTIC LONGHAIR,27
2023,CAT,M8W,211,DOMESTIC SHORTHAIR,159,DOMESTIC MEDIUMHAIR,18,DOMESTIC LONGHAIR,15
2023,CAT,M8X,84,DOMESTIC SHORTHAIR,63,DOMESTIC MEDIUMHAIR,11,SIAMESE,3
2023,CAT,M8Y,146,DOMESTIC SHORTHAIR,115,DOMESTIC MEDIUMHAIR,13,DOMESTIC LONGHAIR,9
2023,CAT,M8Z,154,DOMESTIC SHORTHAIR,112,DOMESTIC MEDIUMHAIR,22,DOMESTIC LONGHAIR,9
2023,CAT,M9A,259,DOMESTIC SHORTHAIR,187,DOMESTIC MEDIUMHAIR,24,DOMESTIC LONGHAIR,16
2023,CAT,M9B,212,DOMESTIC SHORTHAIR,161,DOMESTIC MEDIUMHAIR,20,DOMESTIC LONGHAIR,12
2023,CAT,M9C,214,DOMESTIC SHORTHAIR,159,DOMESTIC LONGHAIR,23,DOMESTIC MEDIUMHAIR,17
2023,CAT,M9L,39,DOMESTIC SHORTHAIR,33,DOMESTIC MEDIUMHAIR,4,DOMESTIC LONGHAIR,2
2023,CAT,M9M,68,DOMESTIC SHORTHAIR,52,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,4
2023,CAT,M9N,136,DOMESTIC SHORTHAIR,103,DOMESTIC MEDIUMHAIR,14,DOMESTIC LONGHAIR,7
2023,CAT,M9P,131,DOMESTIC SHORTHAIR,96,DOMESTIC MEDIUMHAIR,18,DOMESTIC LONGHAIR,8
2023,CAT,M9R,148,DOMESTIC SHORTHAIR,113,DOMESTIC MEDIUMHAIR,17,DOMESTIC LONGHAIR,7
2023,CAT,M9V,139,DOMESTIC SHORTHAIR,104,DOMESTIC MEDIUMHAIR,14,DOMESTIC LONGHAIR,10
2023,CAT,M9W,135,DOMESTIC SHORTHAIR,103,DOMESTIC MEDIUMHAIR,12,DOMESTIC LONGHAIR,9
2023,CAT,N4L,1,DOMESTIC LONGHAIR,1,null,null,null,null
2023,DOG,E2L,1,PATTERDALE TERRIER,1,null,null,null,null
2023,DOG,K0H,2,LABRADOR RETRIEVER,1,TERRIER,1,null,null
2023,DOG,K0L,1,POODLE STANDARD,1,null,null,null,null
2023,DOG,K6K,1,POODLE STANDARD,1,null,null,null,null
2023,DOG,L0L,1,DOGO ARGENTINO,1,null,null,null,null
2023,DOG,L0S,1,POODLE MINIATURE,1,null,null,null,null
2023,DOG,L1J,2,MASTIFF,2,null,null,null,null
2023,DOG,L1S,1,POODLE MINIATURE,1,null,null,null,null
2023,DOG,L2P,1,DOBERMAN PINSCHER,1,null,null,null,null
2023,DOG,L4J,1,YORKSHIRE TERRIER,1,null,null,null,null
2023,DOG,L5E,2,LABRADOR RETRIEVER,1,SHIBA INU,1,null,null
2023,DOG,L6B,1,POMERANIAN,1,null,null,null,null
2023,DOG,L6L,2,BELGIAN MALINOIS,1,GREAT PYRENEES,1,null,null
2023,DOG,L7E,1,LABRADOR RETRIEVER,1,null,null,null,null
2023,DOG,L9S,1,LABRADOR RETRIEVER,1,null,null,null,null
2023,DOG,L9V,2,BULLMASTIFF,2,null,null,null,null
2023,DOG,M1B,457,SHIHTZU,42,GERMAN SHEPHERD DOG,30,LABRADOR RETRIEVER,25
2023,DOG,M1C,545,LABRADOR RETRIEVER,59,GOLDEN RETRIEVER,50,SHIHTZU,40
2023,DOG,M1E,693,LABRADOR RETRIEVER,60,GOLDEN RETRIEVER,51,GERMAN SHEPHERD DOG,46
2023,DOG,M1G,283,LABRADOR RETRIEVER,23,GERMAN SHEPHERD DOG,19,GOLDEN RETRIEVER,18
2023,DOG,M1H,203,LABRADOR RETRIEVER,18,SHIHTZU,18,GERMAN SHEPHERD DOG,17
2023,DOG,M1J,302,GOLDEN RETRIEVER,24,SHIHTZU,23,GERMAN SHEPHERD DOG,20
2023,DOG,M1K,394,LABRADOR RETRIEVER,32,SHIHTZU,23,GERMAN SHEPHERD DOG,22
2023,DOG,M1L,369,LABRADOR RETRIEVER,42,SHIHTZU,23,GERMAN SHEPHERD DOG,22
2023,DOG,M1M,475,LABRADOR RETRIEVER,55,GERMAN SHEPHERD DOG,38,GOLDEN RETRIEVER,36
2023,DOG,M1N,651,LABRADOR RETRIEVER,76,GOLDEN RETRIEVER,51,GERMAN SHEPHERD DOG,41
2023,DOG,M1P,370,SHIHTZU,32,GERMAN SHEPHERD DOG,29,GOLDEN RETRIEVER,27
2023,DOG,M1R,384,LABRADOR RETRIEVER,38,GERMAN SHEPHERD DOG,32,GOLDEN RETRIEVER,20
2023,DOG,M1S,321,LABRADOR RETRIEVER,28,GOLDEN RETRIEVER,25,GERMAN SHEPHERD DOG,21
2023,DOG,M1T,326,LABRADOR RETRIEVER,24,SHIHTZU,23,GOLDEN RETRIEVER,21
2023,DOG,M1V,329,GOLDEN RETRIEVER,31,SHIHTZU,26,GERMAN SHEPHERD DOG,25
2023,DOG,M1W,354,LABRADOR RETRIEVER,31,SHIHTZU,27,GERMAN SHEPHERD DOG,18
2023,DOG,M1X,88,GERMAN SHEPHERD DOG,11,SHIHTZU,10,GOLDEN RETRIEVER,8
2023,DOG,M2H,264,LABRADOR RETRIEVER,26,GERMAN SHEPHERD DOG,24,GOLDEN RETRIEVER,22
2023,DOG,M2J,583,LABRADOR RETRIEVER,50,SHIHTZU,39,GOLDEN RETRIEVER,30
2023,DOG,M2K,355,LABRADOR RETRIEVER,31,COCKER SPANIEL,21,POODLE MINIATURE,21
2023,DOG,M2L,253,LABRADOR RETRIEVER,24,GOLDEN RETRIEVER,20,GERMAN SHEPHERD DOG,12
2023,DOG,M2M,281,GOLDEN RETRIEVER,22,POODLE MINIATURE,21,SHIHTZU,18
2023,DOG,M2N,876,GOLDEN RETRIEVER,69,LABRADOR RETRIEVER,67,POODLE MINIATURE,50
2023,DOG,M2P,168,GOLDEN RETRIEVER,21,LABRADOR RETRIEVER,17,GERMAN SHEPHERD DOG,8
2023,DOG,M2R,385,LABRADOR RETRIEVER,41,GOLDEN RETRIEVER,34,SHIHTZU,31
2023,DOG,M3A,470,LABRADOR RETRIEVER,48,GERMAN SHEPHERD DOG,33,GOLDEN RETRIEVER,30
2023,DOG,M3B,267,GOLDEN RETRIEVER,31,LABRADOR RETRIEVER,20,GERMAN SHEPHERD DOG,15
2023,DOG,M3C,288,LABRADOR RETRIEVER,30,GOLDEN RETRIEVER,26,GERMAN SHEPHERD DOG,23
2023,DOG,M3H,579,GOLDEN RETRIEVER,56,LABRADOR RETRIEVER,43,COCKER SPANIEL,40
2023,DOG,M3J,185,SHIHTZU,21,MALTESE,19,GOLDEN RETRIEVER,11
2023,DOG,M3K,106,LABRADOR RETRIEVER,11,SIBERIAN HUSKY,9,SHIHTZU,8
2023,DOG,M3L,138,LABRADOR RETRIEVER,12,SHIHTZU,10,COCKER SPANIEL,9
2023,DOG,M3M,216,GERMAN SHEPHERD DOG,20,SHIHTZU,18,LABRADOR RETRIEVER,14
2023,DOG,M3N,218,CHIHUAHUA SHORTHAIR,20,SHIHTZU,20,GERMAN SHEPHERD DOG,14
2023,DOG,M4A,160,GOLDEN RETRIEVER,13,GERMAN SHEPHERD DOG,12,LABRADOR RETRIEVER,10
2023,DOG,M4B,363,GERMAN SHEPHERD DOG,28,LABRADOR RETRIEVER,26,COCKER SPANIEL,24
2023,DOG,M4C,955,LABRADOR RETRIEVER,103,GERMAN SHEPHERD DOG,61,GOLDEN RETRIEVER,52
2023,DOG,M4E,919,LABRADOR RETRIEVER,122,GOLDEN RETRIEVER,118,POODLE STANDARD,36
2023,DOG,M4G,657,LABRADOR RETRIEVER,94,GOLDEN RETRIEVER,93,COCKER SPANIEL,32
2023,DOG,M4H,47,GOLDEN RETRIEVER,5,CHIHUAHUA SHORTHAIR,4,SHIHTZU,4
2023,DOG,M4J,959,LABRADOR RETRIEVER,125,GOLDEN RETRIEVER,83,GERMAN SHEPHERD DOG,53
2023,DOG,M4K,849,LABRADOR RETRIEVER,99,GOLDEN RETRIEVER,68,POODLE MINIATURE,47
2023,DOG,M4L,1140,LABRADOR RETRIEVER,172,GOLDEN RETRIEVER,77,GERMAN SHEPHERD DOG,69
2023,DOG,M4M,635,LABRADOR RETRIEVER,68,GOLDEN RETRIEVER,55,GERMAN SHEPHERD DOG,34
2023,DOG,M4N,584,GOLDEN RETRIEVER,89,LABRADOR RETRIEVER,81,COCKER SPANIEL,37
2023,DOG,M4P,556,LABRADOR RETRIEVER,44,GOLDEN RETRIEVER,42,BERNESE MOUNTAIN DOG,22
2023,DOG,M4R,402,GOLDEN RETRIEVER,72,LABRADOR RETRIEVER,42,POODLE MINIATURE,22
2023,DOG,M4S,843,LABRADOR RETRIEVER,113,GOLDEN RETRIEVER,89,POODLE MINIATURE,36
2023,DOG,M4T,367,LABRADOR RETRIEVER,45,GOLDEN RETRIEVER,34,POODLE MINIATURE,19
2023,DOG,M4V,623,LABRADOR RETRIEVER,70,GOLDEN RETRIEVER,56,POODLE MINIATURE,38
2023,DOG,M4W,517,LABRADOR RETRIEVER,73,GOLDEN RETRIEVER,48,POODLE MINIATURE,33
2023,DOG,M4X,306,LABRADOR RETRIEVER,31,GOLDEN RETRIEVER,18,SIBERIAN HUSKY,16
2023,DOG,M4Y,530,LABRADOR RETRIEVER,49,CHIHUAHUA SHORTHAIR,23,GERMAN SHEPHERD DOG,23
2023,DOG,M5A,937,LABRADOR RETRIEVER,101,GOLDEN RETRIEVER,35,CHIHUAHUA SHORTHAIR,34
2023,DOG,M5B,223,LABRADOR RETRIEVER,29,GOLDEN RETRIEVER,14,SHIHTZU,10
2023,DOG,M5C,64,YORKSHIRE TERRIER,8,CHIHUAHUA SHORTHAIR,7,COCKER SPANIEL,4
2023,DOG,M5E,200,CHIHUAHUA SHORTHAIR,13,LABRADOR RETRIEVER,13,GOLDEN RETRIEVER,12
2023,DOG,M5G,86,GOLDEN RETRIEVER,8,POODLE MINIATURE,6,SHIHTZU,5
2023,DOG,M5H,42,FRENCH BULLDOG,5,LABRADOR RETRIEVER,4,MALTESE,3
2023,DOG,M5J,188,LABRADOR RETRIEVER,17,GOLDEN RETRIEVER,14,MALTESE,12
2023,DOG,M5L,1,AUSTRALIAN SHEPHERD,1,null,null,null,null
2023,DOG,M5M,824,LABRADOR RETRIEVER,108,GOLDEN RETRIEVER,103,POODLE MINIATURE,51
2023,DOG,M5N,423,GOLDEN RETRIEVER,63,LABRADOR RETRIEVER,41,POODLE MINIATURE,25
2023,DOG,M5P,604,GOLDEN RETRIEVER,70,LABRADOR RETRIEVER,60,POODLE MINIATURE,35
2023,DOG,M5R,663,GOLDEN RETRIEVER,59,LABRADOR RETRIEVER,51,POODLE MINIATURE,45
2023,DOG,M5S,234,LABRADOR RETRIEVER,25,GOLDEN RETRIEVER,18,POODLE MINIATURE,18
2023,DOG,M5T,220,LABRADOR RETRIEVER,20,CHIHUAHUA SHORTHAIR,16,GERMAN SHEPHERD DOG,12
2023,DOG,M5V,1018,GOLDEN RETRIEVER,78,LABRADOR RETRIEVER,77,CHIHUAHUA SHORTHAIR,45
2023,DOG,M6A,238,GOLDEN RETRIEVER,21,LABRADOR RETRIEVER,17,SHIHTZU,15
2023,DOG,M6B,363,GOLDEN RETRIEVER,33,LABRADOR RETRIEVER,28,GERMAN SHEPHERD DOG,20
2023,DOG,M6C,589,LABRADOR RETRIEVER,80,GOLDEN RETRIEVER,58,POODLE MINIATURE,38
2023,DOG,M6E,610,LABRADOR RETRIEVER,50,SHIHTZU,41,CHIHUAHUA SHORTHAIR,31
2023,DOG,M6G,718,LABRADOR RETRIEVER,94,GOLDEN RETRIEVER,61,GERMAN SHEPHERD DOG,32
2023,DOG,M6H,824,LABRADOR RETRIEVER,95,GOLDEN RETRIEVER,44,GERMAN SHEPHERD DOG,41
2023,DOG,M6J,683,LABRADOR RETRIEVER,81,GOLDEN RETRIEVER,48,GERMAN SHEPHERD DOG,35
2023,DOG,M6K,779,LABRADOR RETRIEVER,70,GOLDEN RETRIEVER,49,CHIHUAHUA SHORTHAIR,40
2023,DOG,M6L,190,GOLDEN RETRIEVER,14,SHIHTZU,14,MALTESE,13
2023,DOG,M6M,389,SHIHTZU,28,CHIHUAHUA SHORTHAIR,22,GOLDEN RETRIEVER,19
2023,DOG,M6N,736,LABRADOR RETRIEVER,62,SHIHTZU,48,CHIHUAHUA SHORTHAIR,39
2023,DOG,M6P,1069,LABRADOR RETRIEVER,126,GOLDEN RETRIEVER,93,GERMAN SHEPHERD DOG,43
2023,DOG,M6R,608,LABRADOR RETRIEVER,78,GOLDEN RETRIEVER,49,GERMAN SHEPHERD DOG,33
2023,DOG,M6S,910,LABRADOR RETRIEVER,123,GOLDEN RETRIEVER,96,COCKER SPANIEL,36
2023,DOG,M7A,1,GERMAN SHEPHERD DOG,1,null,null,null,null
2023,DOG,M8V,925,LABRADOR RETRIEVER,77,GOLDEN RETRIEVER,63,POODLE MINIATURE,43
2023,DOG,M8W,567,LABRADOR RETRIEVER,59,GOLDEN RETRIEVER,38,CHIHUAHUA SHORTHAIR,26
2023,DOG,M8X,335,LABRADOR RETRIEVER,45,GOLDEN RETRIEVER,41,POODLE MINIATURE,18
2023,DOG,M8Y,512,LABRADOR RETRIEVER,61,GOLDEN RETRIEVER,41,CHIHUAHUA SHORTHAIR,30
2023,DOG,M8Z,463,LABRADOR RETRIEVER,54,GOLDEN RETRIEVER,51,GERMAN SHEPHERD DOG,26
2023,DOG,M9A,693,LABRADOR RETRIEVER,94,GOLDEN RETRIEVER,56,GERMAN SHEPHERD DOG,40
2023,DOG,M9B,700,LABRADOR RETRIEVER,81,GOLDEN RETRIEVER,62,POODLE MINIATURE,41
2023,DOG,M9C,741,LABRADOR RETRIEVER,69,GOLDEN RETRIEVER,53,SHIHTZU,42
2023,DOG,M9L,86,MALTESE,9,GERMAN SHEPHERD DOG,8,SHIHTZU,7
2023,DOG,M9M,157,GERMAN SHEPHERD DOG,13,LABRADOR RETRIEVER,13,MALTESE,11
2023,DOG,M9N,333,LABRADOR RETRIEVER,28,GERMAN SHEPHERD DOG,22,GOLDEN RETRIEVER,19
2023,DOG,M9P,303,LABRADOR RETRIEVER,35,GERMAN SHEPHERD DOG,19,SHIHTZU,19
2023,DOG,M9R,379,GERMAN SHEPHERD DOG,34,COCKER SPANIEL,27,LABRADOR RETRIEVER,27
2023,DOG,M9V,289,GERMAN SHEPHERD DOG,34,SHIHTZU,33,AMERICAN BULLDOG,22
2023,DOG,M9W,369,GERMAN SHEPHERD DOG,41,LABRADOR RETRIEVER,30,SHIHTZU,28
2023,DOG,N3C,2,AMERICAN BULLDOG,2,null,null,null,null
2023,DOG,N4L,1,FLAT COATED RETRIEVER,1,null,null,null,null
2024,CAT,L0H,3,DOMESTIC SHORTHAIR,3,null,null,null,null
2024,CAT,L1T,2,DOMESTIC SHORTHAIR,2,null,null,null,null
2024,CAT,L3T,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2024,CAT,L8M,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2024,CAT,L8N,1,DOMESTIC SHORTHAIR,1,null,null,null,null
2024,CAT,M1B,225,DOMESTIC SHORTHAIR,166,DOMESTIC LONGHAIR,19,DOMESTIC MEDIUMHAIR,19
2024,CAT,M1C,180,DOMESTIC SHORTHAIR,141,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,12
2024,CAT,M1E,386,DOMESTIC SHORTHAIR,288,DOMESTIC MEDIUMHAIR,47,DOMESTIC LONGHAIR,21
2024,CAT,M1G,132,DOMESTIC SHORTHAIR,93,DOMESTIC MEDIUMHAIR,13,DOMESTIC LONGHAIR,11
2024,CAT,M1H,98,DOMESTIC SHORTHAIR,76,DOMESTIC MEDIUMHAIR,10,DOMESTIC LONGHAIR,7
2024,CAT,M1J,192,DOMESTIC SHORTHAIR,147,DOMESTIC MEDIUMHAIR,23,DOMESTIC LONGHAIR,4
2024,CAT,M1K,288,DOMESTIC SHORTHAIR,229,DOMESTIC MEDIUMHAIR,22,DOMESTIC LONGHAIR,16
